matchid,team_home,team_home_id,score_home,team_away,team_away_id,score_away,mu_coach_player_all_t1,mu_coach_player_all_t2,mu_coach_player_suc_t1,mu_coach_player_suc_t2,mu_rel_all_t1,mu_rel_all_t2,mu_rel_suc_t1,mu_rel_suc_t2,seasonyear,mean_goals_t1_bin_5,mean_assists_t1_bin_5,mean_goals_t2_bin_5,mean_assists_t2_bin_5,mean_goals_t1_bin_3,mean_assists_t1_bin_3,mean_goals_t2_bin_3,mean_assists_t2_bin_3,mean_goals_t1_bin_1,mean_assists_t1_bin_1,mean_goals_t2_bin_1,mean_assists_t2_bin_1
2223924,hsc-montpellier,969,3,ogc-nizza,417,1,60.833332,3.2777777,31.166666,1.6111112,28.849672,5.4705882,15.163399,1.5359477,2012,.97084522,.55472177,.57980323,.47069952,.98490447,.63985687,.56934488,.50294083,1.3972223,.81018519,.55588233,.4627451
2223925,as-nancy-lorraine,1159,1,fc-stade-rennes,273,3,17.388889,33.722221,5.4444447,13.611111,11.843137,12.588235,4.0522876,5.3006535,2012,.69176614,.48303562,.62861806,.45403862,.68718934,.50485009,.5976932,.51325154,.89814812,.52777779,.64598763,.57037038
2223926,osc-lille,1082,2,fc-valenciennes,1423,1,40.944443,23.111111,22.388889,7.2777777,14.960784,38.470589,8.3856211,11.928104,2012,.70721912,.64362049,.64953566,.43542939,.74585462,.66908491,.74214888,.51267636,.63915342,.61574072,.7027778,.58333331
2223927,fc-valenciennes,1423,3,fc-sochaux-montbeliard,750,1,23.888889,5.8888888,7.6666665,3.5555556,36.601307,10.856209,11.705882,3.9346404,2012,.59174061,.42073026,.59117383,.40197384,.68326753,.4861111,.61615539,.4333159,.66568625,.53921568,.62464988,.35294119
2223928,fc-sochaux-montbeliard,750,2,fc-evian-thonon-gaillard,14171,1,4.7222223,0,2.8888888,0,6.5163398,11.993464,2.4444444,4,2012,.59086859,.42049235,.58598751,.38379979,.61317921,.46109369,.65569293,.42771965,.58053219,.35294119,.65462965,.35648149
2223929,as-saint-etienne,618,2,es-troyes-ac,1095,0,23.882353,6.7777777,8.6470585,1.6111112,9.3014708,.16993465,3.5294118,.026143791,2012,.69877756,.5030883,.79632252,.46579897,.719751,.5786128,.81699735,.54038799,.84215689,.69957983,.90555555,.57499999
2223930,fc-sochaux-montbeliard,750,1,olympique-lyon,1041,1,4.8333335,17.611111,2.8888888,8.7777777,7.7320261,15.346405,2.8169935,7.5620914,2012,.56864637,.40197384,.74857348,.45719305,.59095699,.4333159,.68420327,.373366,.5922969,.35294119,.70201808,.35686275
2223931,fc-lorient,1158,0,fc-girondins-bordeaux,40,4,52.888889,38.055557,15.777778,16.277779,12.640523,34.254902,3.7908497,16.052288,2012,.47471833,.31218413,.58087665,.60390085,.46442601,.34859708,.57066268,.68719637,.64444447,.46296296,.79166669,.74074072
2223932,sc-bastia,595,2,fc-valenciennes,1423,3,0,23.555555,0,7.5555553,.28104576,40.084969,.052287582,12.705882,2012,.62246174,.33630952,.61755908,.43430492,.70784265,.40952381,.72404295,.500817,.92156863,.58333331,.66568625,.53921568
2223933,olympique-marseille,244,2,ogc-nizza,417,2,0,3.2777777,0,1.6111112,17.797386,5.9084969,7.1830068,1.6535947,2012,.63812596,.43199152,.51485044,.4171637,.73756045,.51184928,.45671466,.38080323,.74817926,.54411763,.46562499,.39791667
2223934,osc-lille,1082,1,stade-brest-29,3911,0,58.333332,0,31.944445,0,24.712418,7.0522876,13.751634,1.9215686,2012,.68844175,.64740837,.8180353,.43716338,.72535199,.67900556,.86098516,.46369648,.60952383,.61944443,.59444445,.36203703
2223935,hsc-montpellier,969,1,fc-paris-saint-germain,583,1,62,10.333333,31.277779,5.9444447,32.163399,15.333333,16.379086,8.1633987,2012,.93083066,.51049745,1.0282718,.77001125,.92965966,.58059764,.98221236,.78375489,1.2814815,.7175926,.89338624,.76851851
2223936,fc-toulouse,415,2,ac-ajaccio,1147,4,59.833332,0,23.111111,0,27.261438,11.392157,10.627451,3.0392158,2012,.49334192,.46104831,.47295043,.30242458,.59692359,.53908527,.49325398,.34960318,.7824074,.7037037,.41574073,.2361111
2223937,stade-reims,1421,1,fc-evian-thonon-gaillard,14171,2,0,0,0,0,.24836601,11.607843,.052287582,3.8039215,2012,.76331091,.4091481,.6121313,.3949109,.86777896,.44532627,.69041514,.4541747,1.8194444,1.0185186,.65462965,.35648149
2223938,ac-ajaccio,1147,0,fc-sochaux-montbeliard,750,1,0,4.5555553,0,2.7222223,11.124183,10.732026,2.8300653,3.4509804,2012,.6663211,.38946161,.48508155,.27737066,.64371693,.42103174,.52171093,.30474448,.73518521,.40277779,.60014004,.27941176
2223939,fc-lorient,1158,2,osc-lille,1082,0,50.777779,46,15.111111,25,13.509804,18.562092,4.0457516,10.196078,2012,.58953315,.3602916,.64990795,.48585868,.57385361,.39480519,.68018878,.49298942,.77870369,.5,.59100527,.47129631
2223940,fc-evian-thonon-gaillard,14171,2,as-saint-etienne,618,2,0,24.722221,0,8.833333,10.137255,9.8169937,3.2418301,3.6601307,2012,.7232424,.53379977,.71815765,.56125003,.76958179,.5986191,.73135215,.6178962,.71018517,.52314812,.82314813,.71626985
2223941,olympique-lyon,1041,3,stade-reims,1421,0,15.944445,0,8,0,13.614379,.24836601,6.7450981,.052287582,2012,.78311348,.46479228,.62610555,.39632758,.73420328,.39017275,.67333454,.42945325,.7733193,.35686275,1.5046296,.96296299
2223942,fc-girondins-bordeaux,40,1,olympique-marseille,244,0,39.388889,0,16.611111,0,36.581699,13.614379,17,5.5947714,2012,.77000332,.67700022,.49078786,.36275005,.70029229,.7427519,.56401515,.42565075,1.2361112,.9074074,.55014879,.42812499
2223943,es-troyes-ac,1095,3,as-nancy-lorraine,1159,3,6.7777777,21.277779,1.6111112,6.5,.16993465,17.934641,.026143791,5.7189541,2012,.80263495,.46015352,.77257425,.48550478,.79362744,.52735764,.76799744,.50731921,.86078429,.54019606,1.0046296,.5462963
2223944,stade-brest-29,3911,3,sc-bastia,595,0,0,0,0,0,7.0522876,.16993465,1.9215686,.026143791,2012,.8180353,.43716338,.53721893,.25361395,.86098516,.46369648,.64511383,.34013605,.59444445,.36203703,.93589741,.66025639
2223945,fc-paris-saint-germain,583,1,fc-stade-rennes,273,2,12.444445,34.722221,7.3333335,14.055555,17.392157,13.941176,10.058824,5.7908497,2012,1.2460238,.9301281,.67722917,.48578465,1.239152,.94676572,.64630431,.54499757,1.2980392,1.0098039,.65709877,.57037038
2223946,ogc-nizza,417,1,fc-toulouse,415,0,3.2777777,45.777779,1.6111112,17.555555,4.2287583,16.503267,1.1437908,6.2679739,2012,.54712349,.43932697,.3785271,.36635134,.52718806,.46372515,.46050385,.41562849,.46764705,.36470589,.62962961,.53703701
2223947,as-nancy-lorraine,1159,1,ac-ajaccio,1147,1,20.777779,0,6.3333335,0,17.274509,12.588235,5.5620914,3.2549019,2012,.72711968,.41479769,.68738592,.42481515,.72478753,.4579365,.66852051,.46964285,.94907409,.43518519,.85686272,.56372547
2223948,as-saint-etienne,618,1,fc-valenciennes,1423,0,23.111111,21.166666,8.833333,6.6111112,8.7124186,30,3.359477,9.4052286,2012,.65995663,.47513893,.61890888,.39735636,.67976487,.54646766,.69056159,.43331128,.7953704,.66071427,.61944443,.47222221
2223949,fc-sochaux-montbeliard,750,0,ogc-nizza,417,1,5.3333335,3.2777777,3.1111112,1.6111112,11.751634,6.1568627,3.7581699,1.751634,2012,.5238893,.39419979,.53078359,.4354054,.5605998,.42022407,.49707597,.45252067,.48249298,.29411766,.49705881,.40392157
2223950,fc-valenciennes,1423,1,hsc-montpellier,969,1,24,53.055557,7.4444447,27.055555,43.620914,21.313726,13.503268,11.071896,2012,.66011769,.46573243,.84293252,.41029903,.75008541,.52854937,.8536616,.48337543,.7027778,.58333331,1.175,.625
2223951,olympique-marseille,244,1,osc-lille,1082,0,0,50.277779,0,27.5,15.640523,21.294117,6.5098038,11.954248,2012,.64400834,.44302094,.65934128,.60851949,.73510951,.4851113,.69228315,.63712519,.78347337,.51274508,.56507939,.55277777
2223952,hsc-montpellier,969,1,fc-girondins-bordeaux,40,0,46.166668,37.444443,23.777779,15.5,18.17647,30.359478,9.8104572,13.333333,2012,.98738939,.58433104,.68420684,.55154139,1.0103815,.67457914,.60769969,.60733527,1.4296297,.8287037,1.125,.75925928
2223953,fc-stade-rennes,273,0,fc-evian-thonon-gaillard,14171,1,34.5,0,14.277778,0,9.7516336,8.4967318,4.1045752,2.6928105,2012,.65480494,.46329364,.6783911,.57827169,.64370596,.53694934,.71811932,.65063876,.66633987,.58431375,.62647057,.54411763
2223954,fc-paris-saint-germain,583,4,es-troyes-ac,1095,0,8.5555553,6.7777777,5.1111112,1.6111112,10.137255,.11111111,5.4640522,.03267974,2012,1.2168136,.9391377,.81776631,.50855988,1.1578683,.94911045,.82669753,.59065259,1.4480392,.98039216,.85000002,.49166667
2223955,sc-bastia,595,2,fc-lorient,1158,1,.27777779,39.444443,.055555556,11.333333,.16993465,7.2941175,.026143791,2.0261438,2012,.67089927,.38115078,.6909222,.43050483,.75893164,.46412697,.71872079,.49646041,.98888886,.66111112,1.3421569,1
2223956,fc-toulouse,415,3,olympique-lyon,1041,0,59.777779,13.277778,23.277779,6.7222223,27.751635,7.8104577,11.071896,3.8954248,2012,.49889746,.46104831,.52406371,.36497751,.60247916,.53908527,.51949739,.31874415,.7962963,.7037037,.58997327,.33333334
2223957,ac-ajaccio,1147,0,as-saint-etienne,618,0,0,22.882353,0,8.5882349,12.849673,7.8676472,3.5751634,3.1102941,2012,.68946928,.42481515,.59289521,.44426474,.67458111,.46964285,.61115372,.49625987,.85686272,.56372547,.48921567,.37605041
2223958,fc-lorient,1158,1,fc-toulouse,415,0,42.166668,58.166668,12.166667,22.444445,7.4575162,25.228758,2.1830065,9.7843142,2012,.5717752,.3609021,.44175461,.45094728,.56936425,.39998597,.54831249,.52982605,.76944447,.5,.72685188,.7037037
2223959,stade-reims,1421,0,stade-brest-29,3911,0,0,0,0,0,.24836601,7.0522876,.052287582,1.9215686,2012,.74743789,.36874408,.8180353,.43716338,.85190594,.44532627,.86098516,.46369648,1.8194444,1.0185186,.59444445,.36203703
2223960,fc-girondins-bordeaux,40,2,fc-sochaux-montbeliard,750,2,35.333332,6.0555553,14.944445,3.6666667,30.320261,11.856209,13.882353,4.3333335,2012,.71096832,.56234264,.47943884,.32497579,.63786608,.65215176,.50474662,.35328484,1.1813725,.7647059,.56372547,.30882353
2223961,fc-evian-thonon-gaillard,14171,1,as-nancy-lorraine,1159,1,0,19.055555,0,5.9444447,10.058824,16.30719,3.3137255,5.3071895,2012,.8567521,.61864275,.6255064,.41602466,.91145891,.69049025,.59525931,.42698413,.92500001,.70833331,.93627453,.44117647
2223962,stade-brest-29,3911,1,olympique-marseille,244,2,0,0,0,0,7.006536,16.352942,1.9281045,6.6928105,2012,.59156924,.37947106,.69213665,.54669744,.57533699,.39722824,.79838938,.62414873,.52037036,.30648148,.79523808,.57156861
2223963,es-troyes-ac,1095,2,fc-stade-rennes,273,3,6.7777777,35.722221,1.6111112,14.888889,.11111111,12.660131,.03267974,5.4183006,2012,.80704671,.4529137,.66135615,.47723764,.80179739,.5077498,.6277858,.53489661,.86078429,.48137254,.64783949,.57037038
2223964,olympique-lyon,1041,1,hsc-montpellier,969,0,17.666666,44.388889,8.7777777,22.722221,14.640523,14.20915,7.1960783,7.7843137,2012,.585769,.42337364,.95266712,.55869001,.51361501,.31407562,.9770481,.64680135,.50075758,.3137255,1.4157407,.8287037
2223965,osc-lille,1082,0,sc-bastia,595,0,48,0,26.277779,0,20.581699,.26797387,11.54902,.09150327,2012,.59602171,.58938366,.62318575,.24255952,.65662074,.62003118,.64536893,.2489796,.49285713,.50833333,.74404764,.20833333
2223966,as-saint-etienne,618,0,olympique-lyon,1041,1,23.647058,17.444445,8.5882349,8.666667,9.9926472,14.633986,3.8970587,7.1764708,2012,.66461867,.48095942,.61844873,.46489614,.68931621,.54634154,.56655622,.38597107,.78333336,.66176468,.574287,.4509804
2223967,ogc-nizza,417,2,fc-paris-saint-germain,583,1,3.2777777,7.5555553,1.6111112,4.3333335,5.019608,8.4771242,1.4901961,4.5359478,2012,.58960712,.47069952,1.241137,1.0149685,.58110958,.50294083,1.1839981,1.0471758,.55588233,.4627451,1.4925926,1.2037038
2223968,hsc-montpellier,969,3,ac-ajaccio,1147,0,46.722221,0,23.944445,0,19.235294,12.633986,10.248366,3.509804,2012,.95266712,.55869001,.68946928,.42481515,.9770481,.64680135,.67458111,.46964285,1.4157407,.8287037,.80925924,.5324074
2223969,fc-sochaux-montbeliard,750,1,osc-lille,1082,1,5,42.222221,3,23,10.562092,14.888889,3.8888888,8.359477,2012,.45142958,.24799167,.60560685,.57374114,.48807997,.26638007,.68772864,.64918262,.59509802,.27941176,.64285713,.52962965
2223970,es-troyes-ac,1095,1,ogc-nizza,417,1,6.7777777,3.2777777,1.6111112,1.6111112,.11764706,6.1372547,.039215688,1.7385621,2012,.7691552,.43886295,.55685115,.44454956,.76342595,.49805996,.54882574,.4749997,.83148146,.51018518,.52499998,.43703705
2223971,as-nancy-lorraine,1159,1,fc-valenciennes,1423,1,19.333334,21.777779,5.7777777,6.6666665,16.287582,39.444443,5.4183006,11.647058,2012,.67133969,.44962513,.64622879,.46573243,.62910855,.45176366,.73619652,.52854937,.44907406,.46296296,.69351852,.58333331
2223972,ac-ajaccio,1147,2,stade-reims,1421,0,0,0,0,0,15.111111,.52287585,4.019608,.1503268,2012,.66724706,.41501123,.71962404,.39632758,.65235889,.45575398,.76304114,.42945325,.75370371,.47685185,1.5972222,.96296299
2223973,fc-valenciennes,1423,1,stade-reims,1421,0,22.333334,0,6.8888888,0,38.562092,.24836601,11.934641,.052287582,2012,.63233989,.43154439,.74108869,.39803699,.72230762,.49680334,.84555674,.43421516,.61944443,.47222221,1.8194444,1.0185186
2223974,olympique-marseille,244,0,fc-lorient,1158,3,0,37.166668,0,10.888889,12.385621,7.7320261,4.8758168,2.1764705,2012,.52420592,.41072479,.61368185,.37881011,.57762748,.47836268,.62632275,.4133237,.56851852,.47314814,1.2092593,.81481481
2223975,fc-paris-saint-germain,583,4,fc-evian-thonon-gaillard,14171,0,10.888889,0,6.3888888,0,14.96732,9.0915031,7.9019608,3.1307189,2012,1.2883247,.94802862,.86559045,.67113143,1.2059778,.95883292,.92877495,.77322233,1.2406085,.97222221,.9527778,.79166669
2223976,fc-toulouse,415,0,sc-bastia,595,0,48.388889,0,18.5,0,18.673203,.35947713,7.0718956,.10457516,2012,.37789389,.40465099,.84858763,.49807423,.47923282,.48723346,.87601811,.50616246,.6574074,.56481481,1.2843137,.79901963
2223977,stade-reims,1421,0,fc-girondins-bordeaux,40,0,0,30.388889,0,13.055555,.24836601,29.065359,.052287582,12.882353,2012,.69647592,.38521647,.67633116,.50252998,.74370492,.41834214,.60029233,.58881676,1.6157408,.96296299,1.1064814,.74074072
2223978,fc-stade-rennes,273,2,stade-brest-29,3911,2,29.5,0,12.444445,0,9.4901962,6.1830068,4.1111112,1.6666666,2012,.73139942,.53689235,.7384057,.39827448,.69931459,.60175866,.76607776,.41740018,.71631944,.64166665,.59444445,.36203703
2223979,fc-girondins-bordeaux,40,0,as-saint-etienne,618,0,37.166668,22.222221,15.666667,8.1111107,32.967319,8.1437912,14.843137,3.2483661,2012,.67439407,.54864526,.59778088,.39868391,.60242903,.61592114,.62324309,.42339668,1.1157408,.72222221,.73981482,.625
2223980,fc-evian-thonon-gaillard,14171,2,es-troyes-ac,1095,0,0,6.7777777,0,1.6111112,10.156863,.11764706,3.5228758,.039215688,2012,.75263685,.51085007,.76669824,.54004949,.83671147,.58083814,.78196925,.62802577,.81203705,.5324074,.79479164,.70937502
2223981,fc-lorient,1158,2,fc-sochaux-montbeliard,750,0,39.166668,4.2222223,11.444445,2.5,7.7124181,9.1307192,2.1960785,3.006536,2012,.58077383,.35345399,.46000803,.25162923,.61257416,.39171878,.49849665,.27170113,1.1425925,.77777779,.5971989,.2647059
2223982,osc-lille,1082,2,fc-toulouse,415,0,32.833332,43.555557,17.888889,16.611111,11.385621,14.568627,6.3856211,5.653595,2012,.70607698,.65700066,.31231654,.33437809,.78233302,.69680166,.40571991,.4212963,.71137565,.58240741,.67592591,.5925926
2223983,stade-brest-29,3911,1,hsc-montpellier,969,2,0,45.444443,0,23.055555,6.352941,16.581699,1.385621,8.6862745,2012,.75324386,.38861161,.90131325,.48697284,.77301216,.37522247,.91143966,.55050504,.53425926,.34351853,1.3157407,.68055558
2223984,ogc-nizza,417,1,fc-stade-rennes,273,0,3.2777777,36.333332,1.6111112,14.944445,5.0718956,12.647058,1.4705882,5.4313726,2012,.58960712,.47069952,.65195543,.46615061,.58110958,.50294083,.643139,.54615802,.55588233,.4627451,.69340277,.62083334
2223985,as-saint-etienne,618,0,fc-lorient,1158,2,20.235294,37.235294,7.4705882,10.823529,7.2941175,7.9632354,3.0073528,2.2058823,2012,.5998562,.41373253,.66763788,.39324993,.61578685,.439899,.67950511,.42293099,.78333336,.66176468,1.2656863,.80392158
2223986,sc-bastia,595,1,olympique-marseille,244,2,0,1.8333334,0,.3888889,.35947713,11.130719,.10457516,4.013072,2012,.84858763,.49807423,.70289773,.48215589,.87601811,.50616246,.75476789,.5737673,1.3645834,.84895831,.71124339,.51481479
2223987,as-nancy-lorraine,1159,1,fc-girondins-bordeaux,40,1,20.333334,32.166668,6.1666665,13.611111,18.973856,25.679739,6.359477,11.888889,2012,.60366291,.39908502,.44360703,.51412147,.54114556,.40017638,.43098012,.59723425,.47685185,.37962964,.58796299,.64814812
2223988,olympique-lyon,1041,1,as-nancy-lorraine,1159,1,14.722222,20.333334,7.2777777,6.1666665,10.189543,18.130718,4.993464,6.0718956,2012,.80609417,.47427991,.6715641,.41760355,.7259804,.37704247,.64299744,.42795414,.72554749,.43333334,.97685188,.43518519
2223989,es-troyes-ac,1095,3,ac-ajaccio,1147,2,6.7777777,0,1.6111112,0,.41176471,14.20915,.11111111,3.7254901,2012,.85432833,.51362944,.55902195,.37056679,.85245097,.600887,.58622134,.40575397,.89999998,.6970588,.68981481,.43518519
2223990,fc-valenciennes,1423,0,fc-paris-saint-germain,583,4,20.944445,9.2777777,6.3888888,5.3888888,33.431374,10.555555,10.222222,5.6143789,2012,.618451,.43154439,1.1001892,.87171692,.70841873,.49680334,.99120712,.89388919,.61018521,.47222221,1.1294974,.94907409
2223991,ac-ajaccio,1147,2,fc-stade-rennes,273,4,0,34.888889,0,14.444445,14.294118,12.771242,3.7124183,5.4836602,2012,.57770884,.35281986,.81849092,.53802967,.60967815,.39325398,.79540396,.60646802,.68703705,.43518519,.75065362,.60784316
2223992,stade-brest-29,3911,0,fc-paris-saint-germain,583,3,0,10.055555,0,5.8888888,7.2287583,12.254902,1.7973856,6.7320261,2012,.72811157,.38326973,1.0855219,.89222759,.77589816,.38604498,1.0641212,.90119302,.53425926,.34351853,1.1572751,.9537037
2223993,fc-toulouse,415,2,fc-sochaux-montbeliard,750,0,46.277779,6.0555553,17.722221,3.5555556,17.986929,13.921569,6.8104577,4.4967322,2012,.38427421,.35793382,.43936548,.33070773,.46667668,.41007295,.47309983,.35673201,.68518519,.53703701,.43053222,.25
2223994,sc-bastia,595,4,as-nancy-lorraine,1159,2,.27777779,19.777779,.055555556,5.9444447,.35947713,18.300653,.10457516,6.0588236,2012,.71266723,.44262567,.6715641,.41760355,.73528695,.45026454,.64299744,.42795414,.99074072,.69907409,.97685188,.43518519
2223995,olympique-lyon,1041,3,ogc-nizza,417,0,14.277778,3.2777777,6.8888888,1.6111112,11.176471,6.1568627,5.5359478,1.751634,2012,.80980062,.45729542,.53078359,.4354054,.71473652,.34703621,.49707597,.45252067,.67714423,.39166668,.49705881,.40392157
2223996,fc-sochaux-montbeliard,750,3,olympique-marseille,244,1,6,1.9411764,3.6111112,.41176471,13.039216,15.235294,4.1111112,5.6911764,2012,.41059563,.25831932,.55586928,.53658527,.45747101,.27895424,.59239239,.59846854,.50896358,.16666667,.54719889,.48921567
2223997,osc-lille,1082,4,hsc-montpellier,969,1,28,42.944443,15.388889,21.833334,9.5816994,15.026144,5.3856211,7.8954248,2012,.68254453,.61625993,.96642476,.47215801,.74899966,.6391297,1.0160855,.57087541,.65026456,.54907405,1.4759259,.6712963
2223998,olympique-marseille,244,1,as-saint-etienne,618,0,1.8333334,22.941177,.3888889,9,17.764706,8.3014708,6.8431373,3.4411764,2012,.72694016,.49581251,.62117976,.41625354,.7830748,.59025079,.65990448,.44830236,.71124339,.52870369,.78333336,.66176468
2223999,fc-girondins-bordeaux,40,0,es-troyes-ac,1095,0,36.722221,6.7777777,15.444445,1.6111112,29.830065,.40522876,13.339869,.10457516,2012,.69517177,.5369215,.86910963,.51643544,.62158859,.60733527,.8454482,.5868814,1.1388888,.75925928,.86176473,.69215685
2224000,fc-lorient,1158,2,stade-reims,1421,2,42.5,0,12.5,0,9.3725491,.33986929,2.7385621,.10457516,2012,.5796566,.33678731,.6724968,.35697573,.56319141,.34542248,.73129511,.39241624,.7509259,.37037036,1.4212962,.74074072
2224001,fc-evian-thonon-gaillard,14171,0,stade-brest-29,3911,2,0,0,0,0,9.8235292,2.8823528,3.1911764,.80882353,2012,.71526748,.50116581,.88588566,.36629465,.81396824,.60020441,.85557431,.33710542,.83555555,.53333336,.69791669,.24062499
2224002,hsc-montpellier,969,2,fc-lorient,1158,0,30.833334,41.888889,16.5,12.222222,8.666667,9.1437912,4.980392,2.5816994,2012,.89367372,.48126,.50264293,.31972051,.91806281,.57455438,.48604107,.34891137,1.3895833,.80729169,.66274512,.47058824
2224003,ogc-nizza,417,5,fc-valenciennes,1423,0,3.2777777,17.17647,1.6111112,5.352941,3.0392158,22.911764,.875817,7.0441175,2012,.58516294,.45466369,.41120729,.32500207,.54600036,.43437466,.46281931,.37470239,.52812499,.46041667,.50104165,.44791666
2224004,as-nancy-lorraine,1159,2,osc-lille,1082,2,0,44.333332,0,24.333334,12.235294,15.03268,4.1764708,8.4575167,2012,.47757003,.275123,.49351165,.53222883,.52302438,.33333334,.57617658,.59370846,.89215684,.29411766,.43730158,.52962965
2224005,fc-valenciennes,1423,2,fc-evian-thonon-gaillard,14171,1,15.611111,0,4.5555553,0,22.150328,8.666667,6.2941175,2.7908497,2012,.48231441,.32947835,.68866187,.45805693,.54588878,.36001399,.73080498,.50423354,.37156862,.30392158,.59117645,.44607842
2224006,es-troyes-ac,1095,1,olympique-lyon,1041,2,6.7777777,15.555555,1.6111112,7.8333335,.40522876,13.986928,.10457516,7.013072,2012,.59037662,.4089694,.88195479,.56292063,.5807423,.49444443,.78571838,.46107611,.62156862,.59411764,.75763303,.48627451
2224007,as-saint-etienne,618,2,fc-toulouse,415,2,17.666666,51,6.3333335,19.722221,5.5098038,19.875816,2.1764705,7.8104577,2012,.59468853,.4445388,.37466058,.3154254,.57945621,.4325507,.47207794,.36701739,.80092591,.73015875,.68518519,.5925926
2224008,fc-lorient,1158,3,es-troyes-ac,1095,2,42.611111,6.7777777,12.555555,1.6111112,9.7581701,.40522876,2.7647059,.10457516,2012,.65658677,.3768675,.57439053,.41180274,.64370596,.41648841,.57239586,.50451386,.7647059,.5147059,.61874998,.60000002
2224009,fc-sochaux-montbeliard,750,1,stade-reims,1421,0,4.6111112,0,2.7777777,0,10.751634,.27450982,3.490196,.098039217,2012,.44883218,.2834655,.62645024,.29109254,.48534799,.30826381,.6902898,.2601411,.58039218,.25,1.4861112,.66666669
2224010,osc-lille,1082,0,ogc-nizza,417,2,37.444443,3.2777777,20.166666,1.6111112,12.261438,4.973856,6.7777777,1.4836601,2012,.51601356,.51455206,.68498933,.4594714,.58490676,.5698989,.64600039,.44218716,.45396826,.50740743,.55937499,.46041667
2224011,stade-reims,1421,1,sc-bastia,595,2,0,0,0,0,.20915033,1.375,.039215688,.47499999,2012,.78954548,.37442589,.67022938,.33908731,.90217054,.40828925,.74666613,.35142857,1.6898148,.7962963,.93333334,.50555557
2224012,fc-girondins-bordeaux,40,0,fc-paris-saint-germain,583,1,25,8.833333,10.833333,5.1111112,24.875816,14.581699,11.496732,7.8039217,2012,.50686735,.57297152,1.2913172,1.0155969,.47103778,.63849312,1.3012117,1.0395769,.627451,.66666669,1.3787037,1.0833334
2224013,fc-paris-saint-germain,583,0,ac-ajaccio,1147,0,9.0555553,0,5.3333335,0,9.6732025,8.7279415,5.4052286,2.1397059,2012,1.3182185,1.0091468,.58920312,.27862448,1.2823752,1.0071149,.55821872,.31001401,1.3980159,.99537039,.5892157,.24019608
2224014,ac-ajaccio,1147,1,fc-valenciennes,1423,1,0,14.777778,0,4.5555553,9.6993465,15.862745,2.4052289,4.5424838,2012,.54908693,.26886925,.49354199,.366936,.54917228,.2914021,.57614088,.46003735,.59444445,.31481481,.5598039,.46568626
2224015,fc-stade-rennes,273,0,fc-girondins-bordeaux,40,2,31.944445,34.058823,13.055555,14.352942,8.8954248,31.161764,3.7581699,14.301471,2012,.62748528,.42244846,.4578079,.56052947,.59935492,.46475682,.48276931,.66620672,.5761438,.4509804,.703125,.72916669
2224016,as-saint-etienne,618,3,sc-bastia,595,0,19.941177,.3125,7.647059,.0625,6.6323528,1.375,2.6838236,.47499999,2012,.47726381,.36480579,.66134048,.33908731,.448836,.3403478,.72761852,.35142857,.75980395,.65546221,.91111112,.50555557
2224017,es-troyes-ac,1095,2,stade-brest-29,3911,1,6.7777777,0,1.6111112,0,.41176471,3.2875817,.11111111,.84313726,2012,.50979054,.34168375,.85909194,.35520542,.48480392,.39500466,.829979,.32155377,.50784314,.44215685,.66862744,.24607843
2224018,stade-brest-29,3911,0,as-saint-etienne,618,1,0,16.166666,0,6.4444447,3.3790851,4.8169932,.90196079,2.1111112,2012,.84750026,.33886555,.49273148,.41993564,.81554049,.305511,.46001178,.40609568,.66862744,.22647059,.83333331,.73389357
2224019,stade-reims,1421,1,fc-toulouse,415,1,0,43.333332,0,16.666666,.27450982,14.228758,.098039217,5.4248366,2012,.6724968,.35697573,.37667525,.38808179,.73129511,.39241624,.46173841,.45154321,1.4212962,.74074072,.66666669,.55555558
2224020,as-nancy-lorraine,1159,2,fc-lorient,1158,1,0,47.5,0,13.777778,7.346405,10.679739,2.3333333,3.0915034,2012,.64595979,.37847888,.4876442,.2721487,.61199045,.39930555,.48030728,.29368263,1.0208334,.36458334,.67843139,.44117647
2224021,fc-valenciennes,1423,0,olympique-lyon,1041,2,15.222222,16.294117,4.8333335,8.3529415,16.712418,13.529411,4.9477124,6.8455882,2012,.50276923,.39902157,.49768305,.38753769,.58225238,.47684407,.46550763,.32471478,.5598039,.46568626,.50677085,.36666667
2224022,olympique-lyon,1041,0,fc-evian-thonon-gaillard,14171,0,15.333333,0,7.8333335,0,14.542483,7.0326796,7.3137255,2.4052289,2012,.86115861,.53677684,.69972074,.53086275,.76165426,.43166432,.7695238,.62401396,.76939774,.48627451,.80222225,.53333336
